Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment
SPSV_00514,HACKNEY,2017-05-03,2022-05-02,LAPSED,WATERFORD,NO,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000003,URBAN
SPSV_00515,TAXI,2019-10-09,2021-10-08,LAPSED,KILKENNY,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00516,TAXI,2020-08-26,2026-08-25,ACTIVE,WEXFORD,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000017,REGIONAL
SPSV_00517,TAXI,2022-12-11,2027-12-10,ACTIVE,CAVAN,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_00518,HACKNEY,2025-04-22,2027-12-31,ACTIVE,SLIGO,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_00519,LIMOUSINE,2018-03-18,2020-03-17,LAPSED,WATERFORD,NO,11,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000011,URBAN
SPSV_00520,TAXI,2025-06-01,2027-12-31,ACTIVE,MEATH,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_00521,TAXI,2023-05-13,2025-05-12,LAPSED,KERRY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00522,TAXI,2017-08-22,2019-08-22,LAPSED,SOUTH DUBLIN,NO,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000011,URBAN
SPSV_00523,LIMOUSINE,2024-05-21,2027-12-31,ACTIVE,GALWAY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,URBAN
SPSV_00524,HACKNEY,2021-12-23,2023-12-23,LAPSED,MAYO,NO,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_00525,HACKNEY,2024-12-29,2027-12-31,ACTIVE,MONAGHAN,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000016,REGIONAL
SPSV_00526,TAXI,2020-09-23,2024-09-22,LAPSED,CORK,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,URBAN
SPSV_00527,TAXI,2025-03-30,2027-12-31,ACTIVE,OFFALY,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_00528,TAXI,2023-02-26,2027-12-31,ACTIVE,DONEGAL,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00529,TAXI,2021-01-29,2025-01-28,LAPSED,KERRY,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00530,HACKNEY,2025-05-22,2027-12-31,ACTIVE,SLIGO,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_00531,HACKNEY,2020-04-13,2026-04-12,EXPIRING,MONAGHAN,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_00532,LIMOUSINE,2021-06-16,2025-06-15,LAPSED,LAOIS,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_00533,LIMOUSINE,2020-04-08,2023-04-08,LAPSED,LOUTH,NO,15,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_00534,TAXI,2018-12-19,2023-12-18,LAPSED,LAOIS,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00535,HACKNEY,2016-03-30,2022-03-29,LAPSED,CORK,NO,10,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000013,URBAN
SPSV_00536,HACKNEY,2023-08-26,2027-12-31,ACTIVE,KILKENNY,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00537,HACKNEY,2025-04-16,2027-12-31,ACTIVE,LIMERICK,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,URBAN
SPSV_00538,TAXI,2025-06-06,2027-12-31,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000000,URBAN
SPSV_00539,TAXI,2019-05-11,2025-05-09,LAPSED,DONEGAL,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_00540,TAXI,2016-04-13,2022-04-12,LAPSED,CLARE,NO,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00541,LIMOUSINE,2017-06-16,2018-06-16,LAPSED,MAYO,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00542,TAXI,2018-06-27,2022-06-26,LAPSED,DONEGAL,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00543,TAXI,2017-11-26,2022-11-25,LAPSED,FINGAL,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000006,URBAN
SPSV_00544,TAXI,2022-09-09,2027-09-08,ACTIVE,CLARE,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00545,TAXI,2025-06-07,2027-12-31,ACTIVE,LOUTH,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_00546,TAXI,2022-05-19,2025-05-18,LAPSED,LIMERICK,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000017,URBAN
SPSV_00547,TAXI,2016-11-30,2019-11-30,LAPSED,CORK,NO,10,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000008,URBAN
SPSV_00548,TAXI,2018-07-20,2023-07-19,LAPSED,CLARE,N,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_00549,TAXI,2025-06-23,2027-12-31,ACTIVE,WEXFORD,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_00550,HACKNEY,2022-12-18,2027-12-31,ACTIVE,WICKLOW,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_00551,TAXI,2019-09-08,2025-09-06,LAPSED,LIMERICK,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,URBAN
SPSV_00552,HACKNEY,2022-04-27,2027-12-31,ACTIVE,CLARE,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00553,TAXI,2024-03-13,2027-12-31,ACTIVE,MONAGHAN,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00554,TAXI,2023-06-09,2027-06-08,ACTIVE,CLARE,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_00555,HACKNEY,2023-09-22,2027-09-21,ACTIVE,MONAGHAN,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_00556,TAXI,2016-07-24,2021-07-23,LAPSED,FINGAL,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000006,URBAN
SPSV_00557,TAXI,2019-09-27,2021-09-26,LAPSED,SLIGO,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_00558,TAXI,2023-03-05,2027-12-31,ACTIVE,LOUTH,NO,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_00559,HACKNEY,2017-02-07,2022-02-06,LAPSED,SOUTH DUBLIN,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000007,URBAN
SPSV_00560,TAXI,2023-05-07,2027-05-06,ACTIVE,DONEGAL,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_00561,HACKNEY,2017-02-15,2024-02-14,LAPSED,TIPPERARY,YES,11,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_00562,TAXI,2022-07-11,2027-07-10,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,URBAN
SPSV_00563,TAXI,2023-03-07,2026-03-06,EXPIRING,KILKENNY,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00564,TAXI,2021-03-31,2025-03-30,LAPSED,CORK,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000004,URBAN
SPSV_00565,TAXI,2023-05-14,2027-12-31,ACTIVE,DUBLIN CITY,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,URBAN
SPSV_00566,TAXI,2019-07-10,2022-07-09,LAPSED,WEXFORD,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00567,TAXI,2023-01-18,2025-01-17,LAPSED,CAVAN,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_00568,TAXI,2023-11-21,2027-12-31,ACTIVE,WATERFORD,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,URBAN
SPSV_00569,HACKNEY,2019-05-14,2026-05-12,EXPIRING,DÚN LAOGHAIRE-RATHDOWN,YES,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000015,URBAN
SPSV_00570,TAXI,2018-06-02,2022-06-01,LAPSED,FINGAL,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000007,URBAN
SPSV_00571,TAXI,2016-06-18,2023-06-17,LAPSED,DUBLIN CITY,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,URBAN
SPSV_00572,HACKNEY,2024-08-30,2027-12-31,ACTIVE,MEATH,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00573,TAXI,2018-07-28,2020-07-27,LAPSED,LAOIS,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00574,TAXI,2021-04-10,2026-04-09,EXPIRING,DONEGAL,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00575,HACKNEY,2018-01-04,2022-01-03,LAPSED,WICKLOW,YES,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00576,HACKNEY,2018-11-30,2021-11-29,LAPSED,SLIGO,YES,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_00577,TAXI,2018-02-12,2023-02-11,LAPSED,KILDARE,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_00578,HACKNEY,2023-09-23,2027-12-31,ACTIVE,CORK,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000004,URBAN
SPSV_00579,TAXI,2019-11-28,2022-11-27,LAPSED,MONAGHAN,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_00580,TAXI,2016-03-30,2023-03-29,LAPSED,WEXFORD,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_00581,TAXI,2020-09-04,2026-09-03,ACTIVE,DONEGAL,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00582,LIMOUSINE,2017-11-25,2024-11-23,LAPSED,LOUTH,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_00583,TAXI,2024-03-02,2027-03-02,ACTIVE,OFFALY,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00584,TAXI,2021-10-21,2027-12-31,ACTIVE,KILDARE,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_00585,TAXI,2022-05-02,2026-05-01,EXPIRING,OFFALY,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_00586,TAXI,2022-03-08,2024-03-07,LAPSED,SOUTH DUBLIN,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,URBAN
SPSV_00587,TAXI,2018-01-21,2024-01-20,LAPSED,WESTMEATH,NO,7,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00588,TAXI,2017-02-22,2022-02-21,LAPSED,KILDARE,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00589,TAXI,2023-10-05,2027-12-31,ACTIVE,WEXFORD,YES,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000018,REGIONAL
SPSV_00590,TAXI,2025-01-25,2027-12-31,ACTIVE,LIMERICK,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,URBAN
SPSV_00591,TAXI,2022-02-15,2023-02-15,LAPSED,MAYO,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00592,TAXI,2021-03-21,2026-03-20,EXPIRING,OFFALY,NO,12,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00593,TAXI,2018-10-16,2022-10-15,LAPSED,OFFALY,Y,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_00594,TAXI,2016-04-15,2021-04-14,LAPSED,MONAGHAN,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_00595,HACKNEY,2019-04-17,2023-04-16,LAPSED,CORK,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000005,URBAN
SPSV_00596,TAXI,2019-11-02,2026-10-31,ACTIVE,GALWAY,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000007,URBAN
SPSV_00597,TAXI,2021-09-15,2026-09-14,ACTIVE,KILKENNY,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00598,TAXI,2018-05-02,2023-05-01,LAPSED,DUBLIN CITY,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000007,URBAN
SPSV_00599,TAXI,2020-11-07,2027-11-06,ACTIVE,MAYO,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_00600,TAXI,2019-05-05,2024-05-03,LAPSED,TIPPERARY,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_00601,TAXI,2024-04-04,2025-04-04,LAPSED,CAVAN,YES,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00602,TAXI,2016-07-22,2017-07-22,LAPSED,NAN,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00603,TAXI,2016-02-22,2021-02-20,LAPSED,DUBLIN CITY,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000006,URBAN
SPSV_00604,TAXI,2018-06-18,2021-06-17,LAPSED,WICKLOW,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00605,TAXI,2024-12-12,2027-12-31,ACTIVE,LIMERICK,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,URBAN
SPSV_00606,TAXI,2022-09-17,2025-09-16,LAPSED,CORK,YES,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000000,URBAN
SPSV_00607,TAXI,2017-01-06,2020-01-06,LAPSED,DONEGAL,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00608,TAXI,2017-06-13,2021-06-12,LAPSED,LAOIS,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00609,TAXI,2019-04-28,2026-04-26,EXPIRING,MAYO,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00610,HACKNEY,2017-05-14,2022-05-13,LAPSED,CAVAN,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_00611,TAXI,2017-02-28,2024-02-27,LAPSED,LOUTH,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_00612,HACKNEY,2017-05-14,2024-05-12,LAPSED,LAOIS,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00613,TAXI,2017-08-04,2020-08-03,LAPSED,CLARE,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_00614,TAXI,2025-04-02,2027-12-31,ACTIVE,KILDARE,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_00615,HACKNEY,2016-12-13,2022-12-12,LAPSED,KILKENNY,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00616,HACKNEY,2023-10-21,2027-12-31,ACTIVE,OFFALY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_00617,TAXI,2019-06-01,2023-05-31,LAPSED,FINGAL,YES,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000009,URBAN
SPSV_00618,TAXI,2017-12-02,2024-11-30,LAPSED,WATERFORD,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000021,URBAN
SPSV_00619,HACKNEY,2022-03-16,2023-03-16,LAPSED,DONEGAL,YES,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_00620,HACKNEY,2024-05-27,2027-05-27,ACTIVE,LIMERICK,YES,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000002,URBAN
SPSV_00621,TAXI,2017-11-04,2022-11-03,LAPSED,MEATH,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_00622,TAXI,2021-04-27,2025-04-26,LAPSED,WATERFORD,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,URBAN
SPSV_00623,TAXI,2019-12-19,2021-12-18,LAPSED,MAYO,NO,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00624,TAXI,2023-07-30,2027-07-29,ACTIVE,TIPPERARY,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00625,TAXI,2019-12-23,2020-12-22,LAPSED,KILKENNY,NO,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_00626,TAXI,2019-05-10,2024-05-08,LAPSED,SOUTH DUBLIN,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,URBAN
SPSV_00627,TAXI,2020-06-23,2026-06-22,EXPIRING,MONAGHAN,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_00628,HACKNEY,2018-12-12,2024-12-10,LAPSED,MEATH,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_00629,TAXI,2024-11-18,2027-12-31,ACTIVE,MAYO,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00630,TAXI,2023-08-13,2027-08-12,ACTIVE,WESTMEATH,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00631,HACKNEY,2018-11-25,2022-11-24,LAPSED,LAOIS,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_00632,HACKNEY,2016-08-02,2018-08-02,LAPSED,SLIGO,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_00633,TAXI,2019-01-15,2022-01-14,LAPSED,SOUTH DUBLIN,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,URBAN
SPSV_00634,TAXI,2017-12-08,2020-12-07,LAPSED,LOUTH,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_00635,TAXI,2016-06-15,2022-06-14,LAPSED,CAVAN,YES,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_00636,TAXI,2021-05-02,2027-12-31,ACTIVE,CAVAN,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_00637,TAXI,2019-06-06,2023-06-05,LAPSED,LAOIS,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_00638,TAXI,2016-09-10,2021-09-09,LAPSED,CAVAN,NO,11,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00639,TAXI,2018-06-07,2020-06-06,LAPSED,WEXFORD,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_00640,TAXI,2021-01-04,2026-01-03,LAPSED,CORK,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,URBAN
SPSV_00641,TAXI,2016-03-30,2021-03-29,LAPSED,SLIGO,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_00642,TAXI,2024-09-22,2027-12-31,ACTIVE,SLIGO,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00643,TAXI,2021-06-08,2024-06-07,LAPSED,FINGAL,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,URBAN
SPSV_00644,TAXI,2024-09-28,2027-12-31,ACTIVE,FINGAL,YES,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000019,URBAN
SPSV_00645,TAXI,2023-07-02,2027-12-31,ACTIVE,WESTMEATH,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_00646,HACKNEY,2023-01-23,2027-12-31,ACTIVE,OFFALY,NO,11,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_00647,TAXI,2020-08-30,2026-08-29,ACTIVE,LIMERICK,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,URBAN
SPSV_00648,TAXI,2023-04-16,2027-12-31,ACTIVE,SOUTH DUBLIN,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,URBAN
SPSV_00649,HACKNEY,2018-03-10,2021-03-09,LAPSED,DONEGAL,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_00650,TAXI,2019-06-05,2021-06-04,LAPSED,LOUTH,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_00651,TAXI,2024-05-22,2027-05-22,ACTIVE,KILDARE,NO,11,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_00652,TAXI,2019-02-15,2021-02-14,LAPSED,DÚN LAOGHAIRE-RATHDOWN,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,URBAN
SPSV_00653,TAXI,2019-06-12,2023-06-11,LAPSED,FINGAL,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000015,URBAN
SPSV_00654,HACKNEY,2023-09-08,2027-12-31,ACTIVE,MAYO,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00655,TAXI,2024-12-27,2027-12-31,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000001,URBAN
SPSV_00656,TAXI,2021-04-16,2024-04-15,LAPSED,CAVAN,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_00657,TAXI,2021-01-03,2027-12-31,ACTIVE,KERRY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_00658,TAXI,2025-02-07,2026-02-07,EXPIRING,SLIGO,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00659,TAXI,2023-10-29,2026-10-28,ACTIVE,MAYO,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000021,REGIONAL
SPSV_00660,TAXI,2021-01-24,2026-01-23,EXPIRING,LOUTH,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_00661,TAXI,2023-10-01,2027-12-31,ACTIVE,LIMERICK,YES,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,URBAN
SPSV_00662,LIMOUSINE,2018-06-20,2022-06-19,LAPSED,MAYO,NO,13,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_00663,TAXI,2023-10-09,2024-10-08,LAPSED,CORK,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000008,URBAN
SPSV_00664,TAXI,2024-12-08,2027-12-31,ACTIVE,FINGAL,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000019,URBAN
SPSV_00665,TAXI,2016-01-13,2018-01-12,LAPSED,DUBLIN CITY,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000009,URBAN
SPSV_00666,TAXI,2021-09-15,2023-09-15,LAPSED,LAOIS,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00667,TAXI,2020-02-25,2025-02-23,LAPSED,DONEGAL,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_00668,TAXI,2021-06-01,2024-05-31,LAPSED,MAYO,YES,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000017,REGIONAL
SPSV_00669,TAXI,2017-08-15,2020-08-14,LAPSED,CORK,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,URBAN
SPSV_00670,TAXI,2017-12-31,2021-12-30,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000010,URBAN
SPSV_00671,TAXI,2018-02-26,2025-02-24,LAPSED,KERRY,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_00672,HACKNEY,2022-03-24,2027-12-31,ACTIVE,MAYO,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_00673,TAXI,2016-02-21,2020-02-20,LAPSED,KILDARE,YES,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000006,REGIONAL
